Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5
0,42.0,42.0,42.0,42.0,42.0,41.0
1,42.0,48.0,48.0,48.0,48.0,42.0
2,44.0,43.0,43.0,44.0,44.0,43.0
3,41.0,43.0,43.0,43.0,43.0,42.0
4,46.0,47.0,47.0,47.0,47.0,45.0
5,43.0,47.0,47.0,47.0,47.0,44.0
6,41.0,42.0,42.0,42.0,42.0,41.0
7,47.0,44.0,44.0,44.0,44.0,46.0
8,43.0,48.0,48.0,48.0,48.0,43.0
9,44.0,41.0,41.0,43.0,43.0,45.0
10,46.0,43.0,43.0,44.0,44.0,46.0
11,43.0,43.0,43.0,45.0,45.0,45.0
12,44.0,40.0,40.0,43.0,43.0,44.0
13,46.0,42.0,42.0,44.0,44.0,45.0
14,43.0,46.0,46.0,46.0,46.0,44.0
15,41.0,41.0,41.0,41.0,41.0,41.0
16,46.0,43.0,43.0,43.0,43.0,45.0
17,43.0,47.0,47.0,47.0,47.0,43.0
18,41.0,42.0,42.0,43.0,43.0,42.0
19,46.0,46.0,46.0,46.0,46.0,46.0
20,43.0,47.0,47.0,47.0,47.0,43.0
21,41.0,43.0,43.0,43.0,43.0,42.0
22,47.0,45.0,45.0,45.0,45.0,47.0
23,43.0,48.0,48.0,48.0,48.0,43.0
24,44.0,42.0,42.0,44.0,44.0,45.0
25,46.0,43.0,43.0,45.0,45.0,47.0
26,45.0,46.0,46.0,46.0,46.0,45.0
27,44.0,41.0,41.0,44.0,44.0,44.0
28,46.0,42.0,42.0,45.0,45.0,46.0
29,45.0,45.0,45.0,46.0,46.0,44.0
30,41.0,42.0,42.0,42.0,42.0,42.0
31,46.0,43.0,43.0,43.0,43.0,46.0
32,43.0,46.0,46.0,46.0,46.0,44.0
33,40.0,42.0,42.0,42.0,42.0,41.0
34,46.0,44.0,44.0,44.0,44.0,46.0
35,42.0,44.0,44.0,44.0,44.0,42.0
36,44.0,42.0,42.0,43.0,43.0,44.0
37,47.0,44.0,44.0,44.0,44.0,48.0
38,46.0,47.0,47.0,47.0,47.0,45.0
39,44.0,41.0,41.0,43.0,43.0,43.0
40,47.0,43.0,43.0,44.0,44.0,47.0
41,46.0,46.0,46.0,46.0,46.0,44.0
42,40.0,42.0,42.0,42.0,42.0,41.0
43,46.0,44.0,44.0,44.0,44.0,45.0
44,42.0,43.0,43.0,44.0,44.0,43.0
45,44.0,44.0,44.0,44.0,44.0,42.0
46,46.0,46.0,46.0,46.0,46.0,43.0
47,43.0,46.0,46.0,46.0,46.0,44.0
48,44.0,44.0,44.0,44.0,44.0,43.0
49,46.0,46.0,46.0,46.0,46.0,46.0
50,44.0,46.0,46.0,46.0,46.0,45.0
51,43.0,41.0,41.0,41.0,41.0,44.0
52,46.0,43.0,43.0,43.0,43.0,47.0
53,45.0,46.0,46.0,46.0,46.0,44.0
54,43.0,44.0,44.0,44.0,44.0,42.0
55,45.0,45.0,45.0,45.0,45.0,45.0
56,44.0,46.0,46.0,46.0,46.0,44.0
57,43.0,40.0,40.0,40.0,40.0,43.0
58,46.0,42.0,42.0,42.0,42.0,46.0
59,45.0,45.0,45.0,45.0,45.0,44.0
60,40.0,40.0,40.0,40.0,40.0,42.0
61,45.0,43.0,43.0,43.0,43.0,42.0
62,42.0,42.0,42.0,42.0,42.0,44.0
63,40.0,41.0,41.0,42.0,42.0,41.0
64,46.0,45.0,45.0,45.0,45.0,45.0
65,42.0,46.0,46.0,46.0,46.0,42.0
66,41.0,42.0,42.0,42.0,42.0,42.0
67,47.0,44.0,44.0,44.0,44.0,46.0
68,43.0,47.0,47.0,47.0,47.0,42.0
69,44.0,41.0,41.0,44.0,44.0,44.0
70,46.0,43.0,43.0,46.0,46.0,46.0
71,44.0,45.0,45.0,46.0,46.0,44.0
72,44.0,40.0,40.0,43.0,43.0,43.0
73,46.0,42.0,42.0,45.0,45.0,45.0
74,44.0,44.0,44.0,45.0,45.0,43.0
75,41.0,41.0,41.0,41.0,41.0,41.0
76,46.0,43.0,43.0,43.0,43.0,45.0
77,43.0,45.0,45.0,45.0,45.0,43.0
78,40.0,42.0,42.0,42.0,42.0,41.0
79,46.0,44.0,44.0,44.0,44.0,45.0
80,42.0,44.0,44.0,45.0,45.0,43.0
81,43.0,42.0,42.0,43.0,43.0,43.0
82,47.0,44.0,44.0,45.0,45.0,47.0
83,45.0,46.0,46.0,46.0,46.0,44.0
84,43.0,41.0,41.0,42.0,42.0,42.0
85,47.0,43.0,43.0,44.0,44.0,46.0
86,45.0,45.0,45.0,45.0,45.0,43.0
87,40.0,42.0,42.0,42.0,42.0,41.0
88,45.0,44.0,44.0,44.0,44.0,44.0
89,42.0,44.0,44.0,44.0,44.0,43.0
90,43.0,44.0,44.0,44.0,44.0,43.0
91,45.0,46.0,46.0,46.0,46.0,43.0
92,43.0,46.0,46.0,46.0,46.0,45.0
93,43.0,44.0,44.0,44.0,44.0,44.0
94,45.0,46.0,46.0,46.0,46.0,45.0
95,43.0,46.0,46.0,46.0,46.0,45.0
96,42.0,41.0,41.0,41.0,41.0,45.0
97,46.0,43.0,43.0,44.0,44.0,46.0
98,44.0,45.0,45.0,45.0,45.0,45.0
99,42.0,43.0,43.0,43.0,43.0,43.0
100,45.0,45.0,45.0,45.0,45.0,44.0
101,43.0,45.0,45.0,45.0,45.0,44.0
102,42.0,40.0,40.0,41.0,41.0,44.0
103,46.0,42.0,42.0,43.0,43.0,45.0
104,44.0,44.0,44.0,44.0,44.0,44.0
105,39.0,40.0,40.0,40.0,40.0,43.0
106,44.0,43.0,43.0,43.0,43.0,43.0
107,41.0,42.0,42.0,42.0,42.0,45.0
108,34.0,41.0,41.0,41.0,41.0,40.0
109,40.0,43.0,43.0,43.0,43.0,41.0
110,36.0,43.0,43.0,44.0,44.0,42.0
111,40.0,41.0,41.0,42.0,42.0,42.0
112,46.0,44.0,44.0,44.0,44.0,42.0
113,42.0,43.0,43.0,44.0,44.0,44.0
114,40.0,40.0,40.0,41.0,41.0,41.0
115,46.0,43.0,43.0,43.0,43.0,42.0
116,42.0,42.0,42.0,43.0,43.0,43.0
117,34.0,41.0,41.0,41.0,41.0,40.0
118,41.0,43.0,43.0,43.0,43.0,42.0
119,36.0,43.0,43.0,43.0,43.0,42.0
120,40.0,43.0,43.0,43.0,43.0,42.0
121,46.0,45.0,45.0,45.0,45.0,42.0
122,42.0,45.0,45.0,45.0,45.0,44.0
123,40.0,43.0,43.0,43.0,43.0,43.0
124,46.0,45.0,45.0,45.0,45.0,43.0
125,42.0,45.0,45.0,45.0,45.0,45.0
126,40.0,40.0,40.0,40.0,40.0,44.0
127,45.0,42.0,42.0,43.0,43.0,43.0
128,42.0,43.0,43.0,43.0,43.0,44.0
129,39.0,42.0,42.0,42.0,42.0,42.0
130,45.0,44.0,44.0,44.0,44.0,42.0
131,41.0,44.0,44.0,44.0,44.0,44.0
132,40.0,39.0,39.0,40.0,40.0,43.0
133,45.0,42.0,42.0,42.0,42.0,43.0
134,42.0,42.0,42.0,42.0,42.0,44.0
135,34.0,39.0,39.0,39.0,39.0,42.0
136,40.0,42.0,42.0,42.0,42.0,42.0
137,36.0,41.0,41.0,41.0,41.0,44.0
138,39.0,40.0,40.0,40.0,40.0,42.0
139,41.0,44.0,44.0,44.0,44.0,42.0
140,42.0,44.0,44.0,44.0,44.0,44.0
141,39.0,41.0,41.0,41.0,41.0,42.0
142,44.0,44.0,44.0,44.0,44.0,43.0
143,42.0,44.0,44.0,44.0,44.0,44.0
144,39.0,39.0,39.0,39.0,39.0,42.0
145,45.0,44.0,44.0,44.0,44.0,42.0
146,42.0,44.0,44.0,44.0,44.0,44.0
147,39.0,41.0,41.0,41.0,41.0,42.0
148,44.0,44.0,44.0,44.0,44.0,43.0
149,41.0,44.0,44.0,44.0,44.0,44.0
150,39.0,41.0,41.0,41.0,41.0,43.0
151,45.0,44.0,44.0,44.0,44.0,44.0
152,42.0,44.0,44.0,44.0,44.0,45.0
153,38.0,37.0,37.0,36.0,36.0,42.0
154,44.0,42.0,42.0,41.0,41.0,42.0
155,41.0,42.0,42.0,42.0,42.0,46.0
156,38.0,40.0,40.0,40.0,40.0,41.0
157,43.0,43.0,43.0,43.0,43.0,42.0
158,40.0,43.0,43.0,43.0,43.0,43.0
159,39.0,41.0,41.0,41.0,41.0,42.0
160,44.0,43.0,43.0,43.0,43.0,43.0
161,41.0,43.0,43.0,43.0,43.0,44.0
162,38.0,36.0,36.0,36.0,36.0,43.0
163,44.0,42.0,42.0,40.0,40.0,43.0
164,41.0,41.0,41.0,41.0,41.0,45.0
165,32.0,35.0,35.0,35.0,35.0,37.0
166,39.0,41.0,41.0,41.0,41.0,37.0
167,35.0,41.0,41.0,41.0,41.0,41.0
